id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
167969873,f66260fe-ecec-4e06-ad71-cb15cf15dcd3,2023-06-17 08:48:31+01:00,2023-06-17,2023-06-17 07:48:31 UTC,London,2792990,chrisbrothwood,Chris Brothwood,2023-06-17 21:57:48 UTC,2023-07-13 23:15:34 UTC,research,,https://www.inaturalist.org/observations/167969873,https://static.inaturalist.org/photos/291039230/medium.jpg,,"","",3,1,false,3,Mallard,Anas platyrhynchos,Кряква,Aves,6930
172992312,2bc3e035-eaff-4591-a674-b0cf4b62747b,2023-07-15 13:06:29,2023-07-15,2023-07-15 11:06:29 UTC,Madrid,7145035,oriolballestermarti,Oriol Ballester Marti,2023-07-15 11:34:43 UTC,2025-02-17 17:54:09 UTC,research,,https://www.inaturalist.org/observations/172992312,https://static.inaturalist.org/photos/300379029/medium.jpeg,,"",,3,0,false,2,Mallard,Anas platyrhynchos,Кряква,Aves,6930
173382056,d6be9497-5f1d-4696-be67-477fe7e0c229,2023/07/16 09:37,2023-07-16,2023-07-16 07:37:00 UTC,Ljubljana,275478,jessica_peruzzo,Jessica Peruzzo,2023-07-17 09:37:23 UTC,2023-07-17 19:06:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/173382056,https://inaturalist-open-data.s3.amazonaws.com/photos/301096105/medium.jpg,,"",,1,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
173772318,8fe63b3f-5080-41ff-92de-5a572c944520,2023/07/19 9:25 AM,2023-07-19,2023-07-19 08:25:00 UTC,London,4630377,inlandbirder,,2023-07-19 14:48:53 UTC,2023-07-26 18:10:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/173772318,https://inaturalist-open-data.s3.amazonaws.com/photos/301814440/medium.jpeg,,"","",3,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
174667249,a3153515-fdc6-4f9c-9fd9-a3db7d02e763,2023-07-24 14:07:12+02:00,2023-07-24,2023-07-24 12:07:12 UTC,Paris,4258173,huppe83,,2023-07-24 12:30:18 UTC,2024-08-16 20:23:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/174667249,https://inaturalist-open-data.s3.amazonaws.com/photos/303471954/medium.jpg,,"","",3,0,false,3,Canard colvert,Anas platyrhynchos,Кряква,Aves,6930
175449649,82df96bd-2ea7-4325-b234-5b77d299d8ca,2023-04-28 13:23:00,2023-04-28,2023-04-28 11:23:00 UTC,Warsaw,7125499,bobo-x,Bobo-X,2023-07-28 23:09:32 UTC,2023-12-18 12:48:58 UTC,research,CC-BY,https://www.inaturalist.org/observations/175449649,https://inaturalist-open-data.s3.amazonaws.com/photos/304916383/medium.jpeg,,"",,2,0,false,2,Krzyżówka,Anas platyrhynchos,Кряква,Aves,6930
175451351,6e0d4cb9-9ffb-49ab-9d62-95430e9fefbf,2023-05-17 17:23:00,2023-05-17,2023-05-17 15:23:00 UTC,Warsaw,7125499,bobo-x,Bobo-X,2023-07-28 23:23:11 UTC,2023-12-18 12:48:13 UTC,research,CC-BY,https://www.inaturalist.org/observations/175451351,https://inaturalist-open-data.s3.amazonaws.com/photos/304919570/medium.jpeg,,"",,2,0,false,2,Krzyżówka,Anas platyrhynchos,Кряква,Aves,6930
175720573,b9967768-0b30-414b-b989-f6839b4e4114,2023/07/29 2:42 PM,2023-07-29,2023-07-29 12:42:00 UTC,Berlin,26480,redhat,"",2023-07-30 13:16:13 UTC,2023-07-30 23:15:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/175720573,https://inaturalist-open-data.s3.amazonaws.com/photos/305409990/medium.jpeg,,"",,1,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
177238654,c0632128-9a5f-483a-8a7a-9ff40a31c018,2023-08-07 15:31:04,2023-08-07,2023-08-07 13:31:04 UTC,Warsaw,7125499,bobo-x,Bobo-X,2023-08-07 21:14:04 UTC,2023-12-18 12:49:24 UTC,research,CC-BY,https://www.inaturalist.org/observations/177238654,https://inaturalist-open-data.s3.amazonaws.com/photos/308233079/medium.jpeg,,"",,3,0,false,2,Krzyżówka,Anas platyrhynchos,Кряква,Aves,6930
178149989,fa3977ae-b4d6-4d0b-8b82-2d5fa193395e,2023-08-12 12:46:59+02:00,2023-08-12,2023-08-12 10:46:59 UTC,Warsaw,7236914,hgruszcz,Hela,2023-08-13 10:41:11 UTC,2024-06-26 17:20:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/178149989,https://inaturalist-open-data.s3.amazonaws.com/photos/309949608/medium.jpg,,"","",1,0,false,3,Krzyżówka,Anas platyrhynchos,Кряква,Aves,6930
178288052,28ba0bef-7fa7-44b6-8563-ddeeff1c6c78,2023-07-19 11:00:00+02:00,2023-07-19,2023-07-19 09:00:00 UTC,Warsaw,6450284,chimpers,"",2023-08-14 00:36:23 UTC,2025-06-27 16:15:29 UTC,research,CC0,https://www.inaturalist.org/observations/178288052,https://inaturalist-open-data.s3.amazonaws.com/photos/310213411/medium.jpg,,"","",2,0,false,3,Krzyżówka,Anas platyrhynchos,Кряква,Aves,6930
178420726,bfd4f237-da5f-4bfc-b529-c765a7c718f8,2023/08/14 9:17 AM,2023-08-14,2023-08-14 07:17:00 UTC,Berlin,857593,sven_gippner,Dr. Sven Gippner,2023-08-14 19:53:52 UTC,2023-08-20 10:56:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/178420726,https://inaturalist-open-data.s3.amazonaws.com/photos/310465138/medium.jpg,,"",,2,0,false,,Stockente,Anas platyrhynchos,Кряква,Aves,6930
179313956,e401613a-42f4-4ef2-a99a-f012c55d56ed,2023-08-19 16:18:03,2023-08-19,2023-08-19 14:18:03 UTC,Warsaw,6892925,dzierzba_na_wierzbie,dzierzba_na_wierzbie,2023-08-20 09:48:06 UTC,2023-09-16 16:29:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/179313956,https://inaturalist-open-data.s3.amazonaws.com/photos/312155898/medium.jpeg,,"",,2,0,false,2,Krzyżówka,Anas platyrhynchos,Кряква,Aves,6930
179555646,0c733204-15cc-4534-b244-c5a676f12759,2023-08-19 17:11:32,2023-08-19,2023-08-19 15:11:32 UTC,Rome,4709005,gond,Amico Cosimo / Gond,2023-08-21 17:46:35 UTC,2023-08-22 16:28:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/179555646,https://inaturalist-open-data.s3.amazonaws.com/photos/312618711/medium.jpeg,,"",,1,0,false,2,Germano reale,Anas platyrhynchos,Кряква,Aves,6930
180285369,d7e46bd9-ac19-495e-912e-a4f77ff155f2,2014/01/08 8:19 AM,2014-01-08,2014-01-08 08:19:00 UTC,London,6476964,paulkingsnorth,Paul Kingsnorth,2023-08-26 15:52:25 UTC,2023-08-26 23:56:19 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/180285369,https://inaturalist-open-data.s3.amazonaws.com/photos/314011299/medium.jpg,,"",,2,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
181068329,22e47b7c-c775-4a7d-8519-d7fd209fbc59,2023/08/31 12:15,2023-08-31,2023-08-31 10:15:00 UTC,Europe/Luxembourg,2305729,francisbirlenbach,Francis Birlenbach,2023-08-31 16:04:37 UTC,2023-09-01 21:35:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/181068329,https://inaturalist-open-data.s3.amazonaws.com/photos/315515717/medium.jpg,,"",,3,0,false,,Stockente,Anas platyrhynchos,Кряква,Aves,6930
182215470,3b95e790-f84a-4225-bb10-c439e7d25aeb,2023/09/07 08:43,2023-09-07,2023-09-07 06:43:00 UTC,Rome,51288,scubale,Alessandra Boccabianca,2023-09-07 18:02:01 UTC,2025-04-13 15:33:45 UTC,research,,https://www.inaturalist.org/observations/182215470,https://static.inaturalist.org/photos/317659052/medium.jpg,,"",,2,0,false,,Germano reale,Anas platyrhynchos,Кряква,Aves,6930
182216623,5194aa63-1e17-45bd-a339-4135fdc676fc,2023/09/07 08:49,2023-09-07,2023-09-07 06:49:00 UTC,Rome,51288,scubale,Alessandra Boccabianca,2023-09-07 18:09:45 UTC,2025-04-13 15:33:32 UTC,research,,https://www.inaturalist.org/observations/182216623,https://static.inaturalist.org/photos/317661585/medium.jpg,,"",,1,0,false,,Germano reale,Anas platyrhynchos,Кряква,Aves,6930
183706230,e96450da-62b1-4e60-8d2d-ec2ecd0f8c14,2023-09-17 15:44:05,2023-09-17,2023-09-17 14:44:05 UTC,London,5624989,stephdholl1,"",2023-09-17 18:02:45 UTC,2023-09-17 18:09:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/183706230,https://inaturalist-open-data.s3.amazonaws.com/photos/320542836/medium.jpeg,,"",,1,0,false,2,Mallard,Anas platyrhynchos,Кряква,Aves,6930
184418451,44a4e56a-2385-420d-90d6-7383b9b9b015,2023/04/11 2:22 AM,2023-04-11,2023-04-11 00:22:00 UTC,Paris,270397,panecillo,Jorge A. Pérez Torres,2023-09-22 18:46:48 UTC,2023-09-23 04:47:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/184418451,https://inaturalist-open-data.s3.amazonaws.com/photos/321909775/medium.jpeg,,"",,2,0,false,,Pato norteño,Anas platyrhynchos,Кряква,Aves,6930
185822164,d7773fb3-86ef-461c-8af7-c70d9ac930af,2023/10/01 4:05 PM,2023-10-01,2023-10-01 14:05:00 UTC,Paris,1428321,dawicho,David Torres,2023-10-01 23:06:54 UTC,2023-10-02 11:48:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/185822164,https://inaturalist-open-data.s3.amazonaws.com/photos/324593955/medium.jpg,,"",,5,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
185822201,0b097ede-a723-4396-ac2c-e8bffd5bb101,2023/10/01 4:20 PM,2023-10-01,2023-10-01 14:20:00 UTC,Paris,1428321,dawicho,David Torres,2023-10-01 23:07:00 UTC,2023-10-02 11:48:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/185822201,https://inaturalist-open-data.s3.amazonaws.com/photos/324595795/medium.jpg,,"",,7,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
186013820,24e055c7-e679-459e-b3ab-f438bd7b35d5,2023-10-03 19:55:18+11:00,2023-10-03,2023-10-03 08:55:18 UTC,Amsterdam,4252076,anastol,,2023-10-03 08:59:18 UTC,2024-01-10 09:24:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/186013820,https://inaturalist-open-data.s3.amazonaws.com/photos/324981202/medium.jpg,,"","",2,0,false,3,Mallard,Anas platyrhynchos,Кряква,Aves,6930
186338125,8711c10f-81e0-4750-8eb1-b2e434fa2d47,2023/10/05 5:37 PM,2023-10-05,2023-10-05 15:37:00 UTC,Vienna,3949919,mani_raab,Manuel Raab,2023-10-05 22:15:53 UTC,2025-06-24 17:50:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/186338125,https://inaturalist-open-data.s3.amazonaws.com/photos/325617477/medium.jpg,,"",,5,0,false,,Stockente,Anas platyrhynchos,Кряква,Aves,6930
186836764,69b66745-ff59-43e3-87fe-00b1a8fd3113,2023/10/08 5:09 PM,2023-10-08,2023-10-08 15:09:00 UTC,Berlin,5806146,victorbeccari,Victor Beccari,2023-10-09 11:33:01 UTC,2024-02-24 17:30:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/186836764,https://inaturalist-open-data.s3.amazonaws.com/photos/326600822/medium.jpg,,"",,2,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
186985280,cae29fa0-ea68-4b80-b7d9-0445b79e896d,2023-10-09 19:34:40+03:00,2023-10-09,2023-10-09 16:34:40 UTC,Budapest,3446273,pulmat,"",2023-10-10 12:59:31 UTC,2024-02-28 12:08:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/186985280,https://inaturalist-open-data.s3.amazonaws.com/photos/326897028/medium.jpg,,"","",2,0,false,3,Sinisorsa,Anas platyrhynchos,Кряква,Aves,6930
187101138,3c023e08-3e84-46fc-9b42-24c1a30e5780,2023/10/10 4:58 PM,2023-10-10,2023-10-10 14:58:00 UTC,Berlin,5806146,victorbeccari,Victor Beccari,2023-10-11 10:12:17 UTC,2023-10-13 14:37:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/187101138,https://inaturalist-open-data.s3.amazonaws.com/photos/327131337/medium.jpg,,"",,5,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
187113119,5fc955de-8a36-43db-ae59-3e5b89babe1c,2023/10/11 11:44 AM,2023-10-11,2023-10-11 10:44:00 UTC,London,4630377,inlandbirder,,2023-10-11 13:02:14 UTC,2023-11-08 18:21:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/187113119,https://inaturalist-open-data.s3.amazonaws.com/photos/327153591/medium.jpeg,,"","",6,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
187300447,b74181bd-05a6-4303-8273-f606a5595eb0,2023-10-12 23:22:26+01:00,2023-10-12,2023-10-12 22:22:26 UTC,London,6461476,stanley110,Stanley Davis,2023-10-12 22:22:36 UTC,2025-07-21 17:14:02 UTC,research,CC-BY,https://www.inaturalist.org/observations/187300447,https://inaturalist-open-data.s3.amazonaws.com/photos/327518202/medium.jpg,,"","",4,0,false,3,Mallard,Anas platyrhynchos,Кряква,Aves,6930
187384772,dc8393d0-cf0e-42c9-bd84-db08534ee92d,2023/09/10 18:00,2023-09-10,2023-09-10 16:00:00 UTC,Vienna,5477026,wolflutz,,2023-10-13 17:08:40 UTC,2025-06-24 17:54:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/187384772,https://inaturalist-open-data.s3.amazonaws.com/photos/327685581/medium.jpg,,"",,3,0,false,,Stockente,Anas platyrhynchos,Кряква,Aves,6930
187388306,2dda9f7e-5d56-451c-9f1f-732a60a15ef3,2023/09/24 6:01 PM,2023-09-24,2023-09-24 16:01:00 UTC,Amsterdam,4106214,kattenkwaad,Katia Setrinen,2023-10-13 17:39:32 UTC,2024-01-10 10:58:48 UTC,research,,https://www.inaturalist.org/observations/187388306,https://inaturalist-open-data.s3.amazonaws.com/photos/327692078/medium.jpg,,"",,2,0,false,,Кряква,Anas platyrhynchos,Кряква,Aves,6930
188160563,1fa84da2-dd97-400b-88b5-109935cdc4c4,2021-03-30 18:28:26,2021-03-30,2021-03-30 17:28:26 UTC,London,5400706,joe_goes_fishing,Joe,2023-10-19 17:24:25 UTC,2023-10-20 04:21:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/188160563,https://inaturalist-open-data.s3.amazonaws.com/photos/329237113/medium.jpeg,,"",The mother mallard was close by. Just got slightly spooked by me walking past.,1,0,false,2,Mallard,Anas platyrhynchos,Кряква,Aves,6930
188264214,0e929d00-d8ee-460a-a4e3-11f254f8f14e,2023/10/14 3:48 PM,2023-10-14,2023-10-14 13:48:00 UTC,Madrid,7335589,mallarenga,Maxime Martin,2023-10-20 15:13:27 UTC,2023-10-20 23:42:41 UTC,research,,https://www.inaturalist.org/observations/188264214,https://static.inaturalist.org/photos/329451657/medium.jpg,,"",,2,0,false,,Ánade real,Anas platyrhynchos,Кряква,Aves,6930
188356625,a92a0ac0-7d7f-403d-9592-1d7b5b69be5b,2023-10-14 15:58:40,2023-10-14,2023-10-14 14:58:40 UTC,London,3328432,sabarnisarker,Sabarni Sarker,2023-10-21 09:08:44 UTC,2025-11-22 15:04:05 UTC,research,CC0,https://www.inaturalist.org/observations/188356625,https://inaturalist-open-data.s3.amazonaws.com/photos/329650541/medium.jpeg,,"",,1,0,false,2,Mallard,Anas platyrhynchos,Кряква,Aves,6930
188468193,646b14ba-8574-4762-b8d7-7571e9918bc6,2023-06-03 15:07:22+02:00,2023-06-03,2023-06-03 13:07:22 UTC,Paris,4252076,anastol,,2023-10-22 02:56:27 UTC,2023-10-22 13:01:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/188468193,https://inaturalist-open-data.s3.amazonaws.com/photos/329870521/medium.jpg,,"","",3,0,false,3,Mallard,Anas platyrhynchos,Кряква,Aves,6930
188469088,237e9f07-7c7b-4adf-a67c-c5e70c676a65,2023-06-03 15:10:54+02:00,2023-06-03,2023-06-03 13:10:54 UTC,Paris,4252076,anastol,,2023-10-22 03:06:28 UTC,2023-10-22 13:01:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/188469088,https://inaturalist-open-data.s3.amazonaws.com/photos/329872635/medium.jpg,,"","",3,0,false,3,Mallard,Anas platyrhynchos,Кряква,Aves,6930
188662329,ba0576db-c78e-4008-90f4-cf8479b1104a,2023/10/22 12:29,2023-10-22,2023-10-22 10:29:00 UTC,Paris,1891727,donalddavesne,Donald Davesne,2023-10-23 14:19:25 UTC,2023-10-23 14:36:42 UTC,research,CC-BY,https://www.inaturalist.org/observations/188662329,https://inaturalist-open-data.s3.amazonaws.com/photos/330270370/medium.jpg,,"",,2,0,false,,Canard colvert,Anas platyrhynchos,Кряква,Aves,6930
188662330,6d462798-09ca-4c7f-a6b0-5ce360483bda,2023/10/22 12:29,2023-10-22,2023-10-22 10:29:00 UTC,Paris,1891727,donalddavesne,Donald Davesne,2023-10-23 14:19:25 UTC,2023-10-23 14:36:42 UTC,research,CC-BY,https://www.inaturalist.org/observations/188662330,https://inaturalist-open-data.s3.amazonaws.com/photos/330270371/medium.jpg,,"",,2,0,false,,Canard colvert,Anas platyrhynchos,Кряква,Aves,6930
190985151,9c5819e4-359c-4e47-8139-21440c8a3b9f,2023/11/12 12:52,2023-11-12,2023-11-12 11:52:00 UTC,Berlin,828394,andreacala,Andrea Kreuzhage,2023-11-14 09:38:11 UTC,2023-11-17 16:44:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/190985151,https://inaturalist-open-data.s3.amazonaws.com/photos/334931032/medium.jpeg,,"",Holding down the float.,3,0,false,,Stockente,Anas platyrhynchos,Кряква,Aves,6930
191667506,3914c21c-64f7-44b9-b888-ff30b62d88b7,2023/11/21 08:50,2023-11-21,2023-11-21 07:50:00 UTC,Prague,1638987,mnauky,"",2023-11-21 12:45:59 UTC,2025-01-16 15:44:13 UTC,research,CC-BY,https://www.inaturalist.org/observations/191667506,https://inaturalist-open-data.s3.amazonaws.com/photos/336296085/medium.jpg,,"","",4,0,false,,Anas platyrhynchos,Anas platyrhynchos,Кряква,Aves,6930
191686784,92e689f2-deee-45b6-9712-78d0ed2484b4,2023/11/21 09:48,2023-11-21,2023-11-21 08:48:00 UTC,Rome,6220032,nikx63,Nicola,2023-11-21 17:27:48 UTC,2023-11-21 20:49:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/191686784,https://inaturalist-open-data.s3.amazonaws.com/photos/336333408/medium.jpg,,"Lago Maggiore, Sesto Calende, Fiume Ticino",,4,0,false,,Germano reale,Anas platyrhynchos,Кряква,Aves,6930
191871683,4a0edf97-8f17-43a4-8e63-eca38d556c0b,2023/11/23 14:10,2023-11-23,2023-11-23 13:10:00 UTC,Berlin,6884955,davidak,,2023-11-23 20:17:55 UTC,2023-11-25 03:17:11 UTC,research,CC-BY,https://www.inaturalist.org/observations/191871683,https://inaturalist-open-data.s3.amazonaws.com/photos/336708774/medium.jpeg,,"",,4,0,false,,Stockente,Anas platyrhynchos,Кряква,Aves,6930
192624021,0f9221a2-c67e-474a-96ec-a9ab57665098,2023/10/29 10:22,2023-10-29,2023-10-29 09:22:00 UTC,Paris,1926371,matthieu_gauvain,Matthieu Gauvain,2023-11-30 09:04:31 UTC,2023-12-16 17:10:55 UTC,research,CC-BY,https://www.inaturalist.org/observations/192624021,https://inaturalist-open-data.s3.amazonaws.com/photos/338190531/medium.jpeg,,"","",4,0,false,,Canard colvert,Anas platyrhynchos,Кряква,Aves,6930
192941010,2eaeb012-1d79-4ba5-ab76-91332e5fbf15,2023/12/03 10:01,2023-12-03,2023-12-03 09:01:00 UTC,Berlin,4902955,tinnunculus,Samantha und Simon,2023-12-03 16:49:31 UTC,2024-01-08 21:36:42 UTC,research,,https://www.inaturalist.org/observations/192941010,https://static.inaturalist.org/photos/338821301/medium.jpg,,"","",3,0,false,,Stockente,Anas platyrhynchos,Кряква,Aves,6930
193151600,0c09251e-fe62-4a9c-96e7-75817f5b1a18,2023/12/05 11:48 AM,2023-12-05,2023-12-05 10:48:00 UTC,Berlin,213733,inasiebert,Ina Siebert,2023-12-05 20:31:44 UTC,2023-12-10 09:46:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/193151600,https://inaturalist-open-data.s3.amazonaws.com/photos/339255500/medium.jpg,,"",,2,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
193154926,eaff86f9-6133-4bd9-9466-048162ec2519,2023/12/05 14:40,2023-12-05,2023-12-05 13:40:00 UTC,Berlin,6667106,fabian_karner,,2023-12-05 21:13:28 UTC,2023-12-06 12:41:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/193154926,https://inaturalist-open-data.s3.amazonaws.com/photos/339254546/medium.jpeg,,"",,3,0,false,,Stockente,Anas platyrhynchos,Кряква,Aves,6930
193279025,2d7026b6-19ff-495c-a632-2177c09bd11d,2023/12/03 09:32,2023-12-03,2023-12-03 08:32:00 UTC,Berlin,1859910,frankielee91,"",2023-12-07 07:06:49 UTC,2023-12-07 07:12:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/193279025,https://inaturalist-open-data.s3.amazonaws.com/photos/339508951/medium.jpeg,,"",,1,0,false,,Stockente,Anas platyrhynchos,Кряква,Aves,6930
193484955,34b73daa-3beb-401d-b9de-b7b7103aa8bf,2023/12/06 12:46 PM,2023-12-06,2023-12-06 11:46:00 UTC,Amsterdam,3048160,mb16,Mb16,2023-12-09 14:01:10 UTC,2024-01-08 14:04:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/193484955,https://inaturalist-open-data.s3.amazonaws.com/photos/339895260/medium.jpeg,,"",,2,0,false,,Wilde Eend,Anas platyrhynchos,Кряква,Aves,6930
193953939,17bb5720-ae6b-4610-b46d-b619dedb7389,2023/12/14 10:18,2023-12-14,2023-12-14 09:18:00 UTC,Rome,3351615,tizianaciaghi,Tiziana Ciaghi,2023-12-14 16:04:55 UTC,2024-02-23 20:37:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/193953939,https://inaturalist-open-data.s3.amazonaws.com/photos/340801726/medium.jpg,,"","",4,0,false,,Germano reale,Anas platyrhynchos,Кряква,Aves,6930
194043728,58708e81-e297-4168-98db-4493727a6c37,2023-12-15 14:35:24+01:00,2023-12-15,2023-12-15 13:35:24 UTC,Paris,5618296,sylvain_deville,SYLVAIN DEVILLE,2023-12-15 19:23:47 UTC,2024-03-08 23:13:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/194043728,https://static.inaturalist.org/photos/340980517/medium.jpg,,"","",1,0,false,3,Canard colvert,Anas platyrhynchos,Кряква,Aves,6930
194228461,090e6162-8065-4985-b5c6-65582d130591,2023/12/17 11:15,2023-12-17,2023-12-17 10:15:00 UTC,Vienna,6226062,miriamoettl,Miriam Öttl,2023-12-17 22:08:07 UTC,2025-06-24 18:22:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/194228461,https://inaturalist-open-data.s3.amazonaws.com/photos/341350428/medium.jpeg,,"",,3,0,false,,Stockente,Anas platyrhynchos,Кряква,Aves,6930
194233062,0b303c7d-00a5-4d27-a320-189322370dae,2023/12/17 12:14 PM,2023-12-17,2023-12-17 11:14:00 UTC,Vienna,5502269,tobiasgratzer,Tobias Gratzer,2023-12-17 23:07:12 UTC,2024-09-07 17:10:18 UTC,research,CC-BY,https://www.inaturalist.org/observations/194233062,https://inaturalist-open-data.s3.amazonaws.com/photos/341359792/medium.jpeg,,"",Excursion with Roya Payandeh,5,0,false,,Stockente,Anas platyrhynchos,Кряква,Aves,6930
194425996,33cf2633-083f-4caf-a55a-a266a26a5a62,2023-12-19 16:13:14,2023-12-19,2023-12-19 15:13:14 UTC,Zurich,1470329,padrepapa,Marco,2023-12-20 12:28:15 UTC,2024-08-07 16:15:04 UTC,research,,https://www.inaturalist.org/observations/194425996,https://static.inaturalist.org/photos/341754668/medium.jpeg,,"",,2,0,false,2,Mallard,Anas platyrhynchos,Кряква,Aves,6930
194746959,447b7eee-315d-4b7c-a90a-152af8e28cb2,2023-12-24 15:46:28Z,2023-12-24,2023-12-24 15:46:28 UTC,London,579540,g33k5p34k,David Tan,2023-12-24 16:12:23 UTC,2023-12-24 21:47:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/194746959,https://inaturalist-open-data.s3.amazonaws.com/photos/342408248/medium.jpg,,"","",3,0,false,3,Mallard,Anas platyrhynchos,Кряква,Aves,6930
194895242,31199fce-a543-47bb-b75b-9a177857c1d6,2023/12/26 15:42,2023-12-26,2023-12-26 14:42:00 UTC,Rome,1212505,edonardo,Edoardo Nardelli,2023-12-26 15:28:56 UTC,2024-08-29 16:43:55 UTC,research,CC-BY,https://www.inaturalist.org/observations/194895242,https://inaturalist-open-data.s3.amazonaws.com/photos/342710778/medium.png,,"",,3,0,false,,Germano reale,Anas platyrhynchos,Кряква,Aves,6930
194899777,46c33759-2c8a-4e33-a0ab-c971dd934ac7,2023-12-26 16:18:39,2023-12-26,2023-12-26 15:18:39 UTC,Berlin,5920601,mizudori,"",2023-12-26 16:31:51 UTC,2024-12-14 23:42:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/194899777,https://inaturalist-open-data.s3.amazonaws.com/photos/342735467/medium.jpeg,,"",,3,0,false,2,Stockente,Anas platyrhynchos,Кряква,Aves,6930
195100488,0c8be816-ae54-402e-add8-2403e86083d3,2023/12/26 10:11 AM,2023-12-26,2023-12-26 09:11:00 UTC,Berlin,1130766,alkalifire,Matt Blango,2023-12-28 20:04:33 UTC,2024-04-01 23:42:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/195100488,https://inaturalist-open-data.s3.amazonaws.com/photos/343134921/medium.jpg,,"",,3,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
195313121,4bb75614-7385-4d5f-b799-d40aba2e0347,2023-12-30 16:06:00+01:00,2023-12-30,2023-12-30 15:06:00 UTC,Berlin,3125876,zombiefied,,2023-12-30 23:07:18 UTC,2023-12-31 00:07:11 UTC,research,,https://www.inaturalist.org/observations/195313121,https://static.inaturalist.org/photos/343567299/medium.jpg,,"","",2,0,false,3,Stockente,Anas platyrhynchos,Кряква,Aves,6930
195357759,a494005f-e84e-4a95-be6d-a26f507855d4,2023-12-31 10:35:33,2023-12-31,2023-12-31 09:35:33 UTC,Ljubljana,6853444,jure10,Jure Grošelj,2023-12-31 11:04:26 UTC,2024-01-25 21:51:21 UTC,research,,https://www.inaturalist.org/observations/195357759,https://static.inaturalist.org/photos/343659756/medium.jpeg,,"",,1,0,false,2,Mallard,Anas platyrhynchos,Кряква,Aves,6930
195372237,c175b4e7-c8b6-4574-b857-7102ee228280,2023/12/30 16:08,2023-12-30,2023-12-30 15:08:00 UTC,Vienna,4065983,wolfgangbacher,Wolfgang Bacher,2023-12-31 15:11:24 UTC,2025-06-24 18:28:42 UTC,research,CC0,https://www.inaturalist.org/observations/195372237,https://inaturalist-open-data.s3.amazonaws.com/photos/343686722/medium.jpeg,,"","",1,0,false,,Stockente,Anas platyrhynchos,Кряква,Aves,6930
